ID,Title,TMDB_id,IMGID,Release,Runtime,Genres,Language,Cast,Director,Producer,Writer,Sound Designer,Editor,Director of Photography,Composer,Art Direction,Production Design,Costume Design,Makeup Artist
[Film378],Good Will Hunting,489,/bABCBKYBK7A5G1x0FzoeoNfuj2.jpg,1997-12-05,127,Drama,en,"Matt Damon,Robin Williams,Ben Affleck,Stellan Skarsgård,Minnie Driver",Gus Van Sant,Lawrence Bender,"Ben Affleck,Matt Damon",,Pietro Scalia,Jean-Yves Escoffier,,James McAteer,Missy Stewart,Beatrix Aruna Pasztor,Leslie A. Sebert
[Film3790],Taboo,591332,/70ajBcU461hpITw1FnFq8TcCi8v.jpg,1995-02-05,75,,en,"Anna Malle,Melissa Hill,Melissa Monet,Laura Palmer",Fred J. Lincoln,,,,,,,,,,
[Film3802],Sleepy Hollow,2668,/660DFxWpSfZ1d1PruZ6Nd9vKXNE.jpg,1999-11-19,105,"Drama,Fantasy,Thriller,Mystery,Horror",en,"Johnny Depp,Christina Ricci,Miranda Richardson,Michael Gambon,Casper Van Dien",Tim Burton,"Scott Rudin,Adam Schroeder",,,"Chris Lebenzon,Joel Negron","Conrad L. Hall,Emmanuel Lubezki",Danny Elfman,"Kevin Phipps,John Dexter,Ken Court,Andy Nicholson",Rick Heinrichs,Colleen Atwood,Don Kozma
[Film3810],The Small Town,52111,/pifq6Hxaad45nQzyQqeY7H9eCtn.jpg,1997-11-28,85,Drama,tr,"Mehmet Emin Toprak,Havva Saglam,Cihat Bütün,Fatma Ceylan",Nuri Bilge Ceylan,Nuri Bilge Ceylan,Nuri Bilge Ceylan,,Ayhan Ergürsel,Nuri Bilge Ceylan,,,Ebru Ceylan,,
[Film38195],The Glass Shield,72031,/uXOMbeB6zeEyjqPzQEeGDzMjiAl.jpg,1994-09-16,109,"Drama,Action,Thriller,Crime",en,"Ice Cube,Lori Petty,Erich Anderson,Richard Anderson,Thomas Babson",Charles Burnett,"Thomas S. Byrnes,Carolyn Schroeder",Charles Burnett,,Curtiss Clayton,Elliot Davis,Stephen James Taylor,Joel Carter,Penny Barrett,Gaye Shannon-Burnett,
[Film38278],The Little Girl Who Sold the Sun,108850,/18xqbIjEnVssWbFNWgo3xEXQKpd.jpg,1999-02-01,45,"Drama,Family",fr,"Aminata Fall,Moussa Baldé,Lissa Balera,Dieynaba Laam,Tayerou M'Baye",Djibril Diop Mambéty,,Djibril Diop Mambéty,,Sarah Taouss Matton,Jacques Besse,Wasis Diop,,,,
[Film3833],The Sheltering Sky,24016,/pXt5tuvnYrISsaNi5kEQOOJhTXn.jpg,1990-10-24,138,"Adventure,Drama,Romance",en,"Debra Winger,John Malkovich,Campbell Scott,Jill Bennett,Timothy Spall",Bernardo Bertolucci,Jeremy Thomas,,,Gabriella Cristiani,Vittorio Storaro,Ryuichi Sakamoto,Andrew Sanders,"Ferdinando Scarfiotti,Gianni Silvestri",James Acheson,
[Film3835],Ratcatcher,29698,/yNfHk5qKBWTuHmrYTeFP3wevUut.jpg,1999-11-12,94,Drama,en,"William Eadie,Tommy Flanagan,Mandy Matthews,Michelle Stewart,Lynne Ramsay Jr.",Lynne Ramsay,"Bertrand Faivre,Gavin Emerson,Peter Gallagher",Lynne Ramsay,,Lucia Zucchetti,Alwin H. Kuchler,Rachel Portman,Robina Nicholson,Jane Morton,Gill Horn,Claire Harris
[Film3836],The Insider,9008,/w695X0FvTlBCS7GSLHNILnrfqPm.jpg,1999-03-10,158,"Drama,Thriller,History",en,"Al Pacino,Russell Crowe,Christopher Plummer,Diane Venora,Philip Baker Hall",Michael Mann,"Michael Mann,Pieter Jan Brugge",,David Abrahamsen,"William Goldenberg,Paul Rubell,David Rosenbloom",Dante Spinotti,"Lisa Gerrard,Pieter Bourke","James E. Tocci,John Kasarda,Avishay Avivi",Brian Morris,Anna B. Sheppard,Bill Myer
[Film383],The Silence of the Lambs,274,/rplLJ2hPcOQmkFhTqUte0MkEaO2.jpg,1991-02-01,119,"Crime,Drama,Thriller",en,"Jodie Foster,Anthony Hopkins,Scott Glenn,Ted Levine,Anthony Heald",Jonathan Demme,"Ronald M. Bozman,Edward Saxon,Kenneth Utt",,Skip Lievsay,Craig McKay,Tak Fujimoto,Howard Shore,Tim Galvin,Kristi Zea,Colleen Atwood,Allen Weisinger
[Film3844],Notting Hill,509,/cBpef6K40Su2CcBb3c18WdwRFCL.jpg,1999-05-21,124,"Romance,Comedy,Drama",en,"Julia Roberts,Hugh Grant,Gina McKee,Tim McInnerny,Rhys Ifans",Roger Michell,Duncan Kenworthy,,,Nick Moore,Michael Coulter,Trevor Jones,,Stuart Craig,Shuna Harwood,
[Film3850],Freeway,11229,/m0pAARUq3foDWFsrUmlYDHtNPE9.jpg,1996-08-23,102,"Comedy,Drama,Thriller",en,"Kiefer Sutherland,Reese Witherspoon,Wolfgang Bodison,Dan Hedaya,Amanda Plummer",Matthew Bright,"Brad Wyman,Chris Hanley",,,Maysie Hoy,John Thomas,Danny Elfman,,Pamela B. Warner,Merrie Lawson,
[Film3859],In the Company of Men,14585,/1gPJ4H4TbGAiuEA6pFalFtqA0eL.jpg,1997-03-28,97,"Comedy,Drama",en,"Aaron Eckhart,Stacy Edwards,Matt Malloy,Michael Martin,Mark Rector",Neil LaBute,"Stephen Pevner,Mark Archer",,,Joel Plotch,Tony Hettinger,"Ken Williams,Karel Roessingh",,Julia Henkel,,
[Film385],Braveheart,197,/or1gBugydmjToAEq7OZY0owwFk.jpg,1995-03-14,178,"Action,Drama,History,War",en,"Mel Gibson,Catherine McCormack,Sophie Marceau,Patrick McGoohan,Angus Macfadyen",Mel Gibson,"Mel Gibson,Bruce Davey,Alan Ladd, Jr.,Elisabeth Robinson,Dean Lopata",,Peter Michael Sullivan,Steven Rosenblum,John Toll,James Horner,"Ken Court,Nathan Crowley,Ned McLoughlin,John Lucas",Thomas E. Sanders,Charles Knode,"Amanda Knight,Lois Burwell,Beryl Lerman"
[Film3885],Show Me Love,11634,/wdGaVPcMDM5i9SXGQxRTu1MWIko.jpg,1998-10-23,86,"Comedy,Romance,Drama",sv,"Alexandra Dahlström,Rebecka Liljeberg,Erica Carlson,Josefine Nyberg,Jill Ung",Lukas Moodysson,Lars Jönsson,,,"Michał Leszczyłowski,Bernhard Winkler",Ulf Brantås,,,"Heidi Saikkonen,Lina Strand",Maria Swensson,
[Film3898],Van Gogh,4734,/qzQeNyfMUsFpFzqzmvNYUsQxm7.jpg,1991-10-30,158,Drama,fr,"Jacques Dutronc,Alexandra London,Bernard Le Coq,Gérard Séty,Corinne Bourdon",Maurice Pialat,,,,,"Gilles Henry,Emmanuel Machuel",,,,Edith Vesperini,
[Film38],Wild at Heart,483,/uLUFI5sJIfWrBUWB2Y1dEuyvvVy.jpg,1990-08-17,124,"Comedy,Crime,Thriller",en,"Nicolas Cage,Laura Dern,Willem Dafoe,J.E. Freeman,Crispin Glover",David Lynch,"Steve Golin,Monty Montgomery,Sigurjón Sighvatsson",,Randy Thom,Duwayne Dunham,Frederick Elmes,,,Patricia Norris,Amy Stofsky,Michelle Bühler
[Film39040],A Hero Never Dies,58776,/sfrmqEwgi3i1BlIAEW1bBwEtJ6I.jpg,1998-09-30,98,"Action,Crime,Thriller",cn,"Leon Lai,Lau Ching-wan,Fiona Leung,Yoyo Mung,Lam Suet",Johnnie To,"Johnnie To,Wai Ka-fai","Yau Nai-hoi,Szeto Kam-Yuen",,Chan Chi Wai,,,Simon So,,,
[Film3905],Leaving Las Vegas,451,/aeJiNIHxiYqty5iOFgpZXK89egG.jpg,1995-10-27,111,"Drama,Romance",en,"Nicolas Cage,Elisabeth Shue,Julian Sands,Richard Lewis,Steven Weber",Mike Figgis,"Lila Cazès,Annie Stewart",,,John Smith,Declan Quinn,Mike Figgis,Barry Kingston,Waldemar Kalinowski,,
[Film390],Dead Alive,11315,/A8rgAigkv5RHi1abcQJ0oNNnwgJ.jpg,1999-11-27,105,"Action,Thriller,Crime,Drama",ja,"Riki Takeuchi,Show Aikawa,Renji Ishibashi,Hitoshi Ozawa,Shingo Tsurumi",Takashi Miike,Mitsuru Kurosawa,,,Yasushi Shimamura,Hideo Yamamoto,Koji Endo,,,,
[Film3938],Heavenly Creatures,1024,/uvb86wVCIqD3Rlbr0GTNgWDF7Zo.jpg,1994-09-12,109,"Drama,Fantasy",en,"Melanie Lynskey,Kate Winslet,Sarah Peirse,Simon O'Connor,Diana Kent",Peter Jackson,Jim Booth,,,Jamie Selkirk,Alun Bollinger,"Peter Dasent,Irving Aaronson",,,,
[Film3949],The Lost World: Jurassic Park,330,/jElpCJkSaRPYwIMwZY28gOKV7BK.jpg,1997-05-23,129,"Adventure,Action,Science Fiction",en,"Jeff Goldblum,Julianne Moore,Pete Postlethwaite,Arliss Howard,Richard Attenborough",Steven Spielberg,"Colin Wilson,Gerald R. Molen",,Gary Rydstrom,Michael Kahn,Janusz Kamiński,John Williams,"William James Teegarden,Lauren E. Polizzi,Paul Sonski",Rick Carter,,Cynthia Barr
[Film3969],Bride of Re-Animator,18111,/7t9PmI65umna8yq0BPU9YoKn62I.jpg,1990-11-14,96,"Comedy,Horror,Science Fiction",en,"Jeffrey Combs,Bruce Abbott,Claude Earl Jones,Fabiana Udenio,David Gale",Brian Yuzna,Brian Yuzna,"Brian Yuzna,Rick Fry,Woody Keith",,Peter Teschner,Rick Fichter,Richard Band,Joseph Ressa,Philip Duffin,,Screaming Mad George
[Film3975],Schizopolis,16375,/9ASmg9EvWkt90dwW9YKO3NXQk8d.jpg,1997-03-12,99,Comedy,en,"Steven Soderbergh,Scott Allen,Betsy Brantley,Eddie Jemison,David Jensen",Steven Soderbergh,John Hardy,,,Sarah Flack,Steven Soderbergh,"Cliff Martinez,Steven Soderbergh,Jeff Rona",,,,
[Film3977],Poison,9264,/igwGf0qNka1qH1HPijgbABfUfB4.jpg,1992-05-08,88,"Thriller,Drama",en,"Drew Barrymore,Sara Gilbert,Tom Skerritt,Cheryl Ladd,Leonardo DiCaprio",Katt Shea,Andy Ruben,,,Gina Mittelman,Phedon Papamichael,David Michael Frank,Hayden de Maisoneuve Yates,Virginia Lee,Ellen Gross,
[Film3978],Safe,32646,/2O71QsBkbqdLqQdx2yuNpJ4pFPq.jpg,1995-06-23,119,Drama,en,"Julianne Moore,Peter Friedman,Xander Berkeley,James Le Gros,Susan Norman",Todd Haynes,"Christine Vachon,Lauren Zalaznick",Todd Haynes,,James Lyons,Alex Nepomniaschy,Ed Tomney,Anthony R. Stabley,"David J. Bomba,Clare Scarpulla",Nancy Steiner,David Syner
[Film397],Dances With Wolves,581,/cvaBVpS0GzKqBd63pFT8f1E8OKv.jpg,1990-03-30,181,"Adventure,Drama,Western",en,"Kevin Costner,Mary McDonnell,Graham Greene,Rodney A. Grant,Floyd Red Crow Westerman",Kevin Costner,"Kevin Costner,Jim Wilson",,Robert Fitzgerald,"William Hoy,Neil Travis,Steve Potter,Chip Masamitsu",Dean Semler,John Barry,William Ladd Skinner,Jeffrey Beecroft,Elsa Zamparelli,Francisco X. Pérez
[Film3987],Clockers,20649,/c79uqLJleho2a7OQayfrW5Ypphf.jpg,1995-09-15,128,"Mystery,Crime,Drama",en,"Harvey Keitel,John Turturro,Delroy Lindo,Mekhi Phifer,Isaiah Washington",Spike Lee,"Martin Scorsese,Jon Kilik,Spike Lee",,Skip Lievsay,Sam Pollard,Malik Hassan Sayeed,,"Tom Warren,Ina Mayhew",Andrew McAlpine,Ruth E. Carter,
[Film399],Clerks,2292,/zeFhNF0SXlYIvWXpaOLuXVQ3jB4.jpg,1994-09-13,92,Comedy,en,"Brian O'Halloran,Jeff Anderson,Jason Mewes,Kevin Smith,Lisa Spoonauer",Kevin Smith,"Kevin Smith,Scott Mosier",,,"Kevin Smith,Scott Mosier",David Klein,Scott Mosier,,,,Leslie Hope
[Film4001],Beauty and the Beast,10020,/7oCAPOphDKpIaxTrnukmDrZ8XKD.jpg,1991-10-22,84,"Romance,Family,Animation,Fantasy",en,"Paige O'Hara,Robby Benson,Richard White,Jerry Orbach,David Ogden Stiers","Gary Trousdale,Kirk Wise","Don Hahn,Sarah McArthur",Jeanne-Marie Leprince de Beaumont,,"John Carnochan,Bill Wilner",,Alan Menken,Brian McEntee,,,
[Film4014],Amistad,11831,/yAPTrlxMa2VmqFbn7JP7LID0edq.jpg,1997-12-10,155,"Drama,History,Mystery",en,"Djimon Hounsou,Morgan Freeman,Matthew McConaughey,Anthony Hopkins,Nigel Hawthorne",Steven Spielberg,"Steven Spielberg,Colin Wilson,Debbie Allen",,,Michael Kahn,Janusz Kamiński,John Williams,,Rick Carter,Ruth E. Carter,
[Film4020],The Waterboy,10663,/miT42qWYC4D0n2mXNzJ9VfhheWW.jpg,1998-11-06,90,Comedy,en,"Adam Sandler,Kathy Bates,Fairuza Balk,Henry Winkler,Jerry Reed",Frank Coraci,"Jack Giarraputo,Robert Simonds",,,Tom Lewis,Steven Bernstein,,,,,
[Film4022],I Stand Alone,1567,/4kMB2AAcDQ5diRuh7NTxuS90bx7.jpg,1998-05-16,89,"Drama,Thriller",fr,"Philippe Nahon,Blandine Lenoir,Frankie Pain,Martine Audrain,Zaven",Gaspar Noé,"Gaspar Noé,Lucile Hadžihalilović",Gaspar Noé,,"Gaspar Noé,Lucile Hadžihalilović",Dominique Colin,,,,,
[Film4055],"Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr.",28216,/6k2BXIwfKv10PIV3LHzgV4OFfNO.jpg,1999-12-29,91,Documentary,en,"Fred A. Leuchter Jr.,Robert Jan Van Pelt,David Irving,Caroline Leuchter,James Roth",Errol Morris,"Errol Morris,Dorothy Aufiero,Kathy Trustman,David Collins,Kathy Trustman",,,,,,,,,
[Film4059],Paris Is Burning,31225,/3P1CqwwCqgwETklacItjUmNR2tf.jpg,1991-03-13,71,Documentary,en,"Carmen Xtravaganza,Brooke Xtravaganza,Andre Christian,Dorian Corey,Paris Dupree",Jennie Livingston,"Richard Dooley,Jennie Livingston,Barry Swimar",,,Jonathan Oppenheim,Paul Gibson,,,,,
[Film4061],Tremors,9362,/cA4ggkZ3r1d5r9hOAUWC8x5ul2i.jpg,1990-01-19,96,"Horror,Comedy,Action,Adventure,Fantasy",en,"Kevin Bacon,Fred Ward,Finn Carter,Michael Gross,Reba McEntire",Ron Underwood,"Brent Maddock,S. S. Wilson",,,O. Nicholas Brown,Alexander Gruszynski,Ernest Troost,Don Maskovich,Ivo Cristante,Abigail Murray,"Carla M. Fabrizi,Annette E. Fabrizi"
[Film4066],The Celluloid Closet,32562,/omnB5pI8uoExdIAhiOb5Awd1wym.jpg,1996-01-30,102,Documentary,en,"Lily Tomlin,Tony Curtis,Susan Sarandon,Gore Vidal,Whoopi Goldberg","Rob Epstein,Jeffrey Friedman","Rob Epstein,Jeffrey Friedman,Caroline Spry",,,"Arnold Glassman,Jeffrey Friedman",Nancy Schreiber,Carter Burwell,,Scott Chambliss,,
[Film406],Saving Private Ryan,857,/1wY4psJ5NVEhCuOYROwLH2XExM2.jpg,1998-07-24,169,"Drama,History,War",en,"Tom Hanks,Tom Sizemore,Edward Burns,Matt Damon,Barry Pepper",Steven Spielberg,"Gary Levinsohn,Steven Spielberg,Mark Gordon,Ian Bryce",,Gary Rydstrom,Michael Kahn,Janusz Kamiński,John Williams,"Alan Tomkins,Chris Seagers,Ricky Eyres,Tom Brown",Thomas E. Sanders,Joanna Johnston,Sian Grigg
[Film4070],42 Up,20565,/waXG2AmReCLVHtMhB7GirV5SFDj.jpg,1998-07-28,133,Documentary,en,"Bruce Balden,Jacqueline Bassett,Symon Basterfield,Andrew Brackfield,John Brisby",Michael Apted,,,,,,,,,,
[Film4089],A League of Their Own,11287,/7xpFXAOjgzFPE3vyVerFGfrXhFK.jpg,1992-07-01,128,"Comedy,Drama,Family",en,"Tom Hanks,Geena Davis,Lori Petty,Madonna,Rosie O'Donnell",Penny Marshall,"Robert Greenhut,Elliot Abbott","Kim Wilson,Kelly Candaele",,"George Bowers,Adam Bernardi",Miroslav Ondříček,Hans Zimmer,Tim Galvin,Bill Groom,Cynthia Flynt,
[Film40955],Mickey's Once Upon a Christmas,15400,/iBmKN7zS8fl0rhgtOr9T8BM90k8.jpg,1999-10-31,66,"Animation,Family,Comedy",en,"Kelsey Grammer,Wayne Allwine,Russi Taylor,Tony Anselmo","Bradley Raymond,Jun Falkenstein,Toby Shelton,Bill Speers,Alex Mann",,Ross Hastings,,Scott Bucsis,,J. Eric Schmidt,Seiki Tamura,,,
[Film41057],The Longest Nite,41158,/fGceZ7I1IibzaWHngbrsuOf75g5.jpg,1998-01-01,81,"Action,Crime,Drama,Thriller",cn,"Lau Ching-wan,Tony Leung Chiu-wai,Maggie Shiu,Lung Fong,Sunny Fang Kang","Johnnie To,Patrick Yau","Johnnie To,Wai Ka-fai",Szeto Kam-Yuen,,Chan Chi Wai,,,,,,
[Film4109],The Last Boy Scout,9319,/k6IhU7Vuy9kvK3xrJRZnDd7Zh7H.jpg,1991-03-19,105,"Action,Thriller",en,"Bruce Willis,Damon Wayans,Chelsea Field,Noble Willingham,Taylor Negron",Tony Scott,"Joel Silver,Steve Perry,Michael Levy,Carmine Zozzora",,,"Mark Goldblatt,Mark Helfrich,Stuart Baird",Ward Russell,Michael Kamen,,Brian Morris,Marilyn Vance,Scott H. Eddo
[Film4113],Face/Off,754,/aYZDYdiMym5xEkSs4BrJMXFdZ9g.jpg,1997-06-27,138,"Action,Crime,Science Fiction,Thriller",en,"John Travolta,Nicolas Cage,Joan Allen,Alessandro Nivola,Gina Gershon",John Woo,"Barrie M. Osborne,Terence Chang,David Permut,Christopher Godsick","Mike Werb,Michael Colleary",,"Christian Wagner,Steven Kemper",Oliver Wood,John Powell,Steve Arnold,Neil Spisak,Ellen Mirojnick,Michelle Bühler
[Film41205],Les grands ducs,47496,/gT3MgXPTeXmhOU3tJTsYuPgGoA7.jpg,1996-02-21,85,Comedy,fr,"Philippe Noiret,Jean-Pierre Marielle,Jean Rochefort,Catherine Jacob,Michel Blanc",Patrice Leconte,,"Patrice Leconte,Serge Frydman",,,,,,,,
[Film4123],Man on the Moon,1850,/msOZS07xRIFnapwp3fprGbKEAfT.jpg,1999-12-22,118,"Comedy,Drama,History",en,"Jim Carrey,Danny DeVito,Courtney Love,Paul Giamatti,Gerry Becker",Miloš Forman,"Danny DeVito,Michael Shamberg,Stacey Sher",,,"Lynzee Klingman,Christopher Tellefsen,Adam Boome",Anastas N. Michos,Michael Stipe,James F. Truesdale,Patrizia von Brandenstein,Jeffrey Kurland,Bill Corso
[Film41264],The Silences of the Palace,44284,/n94J8TmPQyOOir1WZHzO6QzUIE5.jpg,1994-09-30,116,Drama,ar,"Amel Hedhili,Najia Ouerghi,Fatima Ben Saïdane,Zahira Ben Ammar,Sabah Bouzouita",Moufida Tlatli,"Richard Magnien,Ahmed Baha Attia","Moufida Tlatli,Nouri Bouzid",,"Moufida Tlatli,Camille Cotte,Karim Hammouda",Youssef Ben Youssef,,,,,Fatma Jaziri
[Film4127],Lessons of Darkness,53200,/arEBlBItBWf9PZWbTOQJlJeTl2M.jpg,1992-02-21,54,"War,Documentary",de,Werner Herzog,Werner Herzog,"Werner Herzog,Lucki Stipetić,Paul Berriff",Werner Herzog,,Rainer Standke,"Rainer Klausmann,Paul Berriff",,,,,
[Film4132],Thesis,9299,/gj6Pnhd175dzKA8j9t5LS1RqKhV.jpg,1996-04-11,125,"Horror,Thriller",es,"Ana Torrent,Fele Martínez,Eduardo Noriega,Xabier Elorriaga,Miguel Picazo",Alejandro Amenábar,José Luis Cuerda,,,María Elena Sáinz de Rozas,Hans Burmann,"Alejandro Amenábar,Mariano Marín",,Wolfgang Burmann,Ana Cuerda,Paca Almenara
[Film4138],The Hudsucker Proxy,11934,/3SleNkH63Ftlq0KculvAj8Dl75c.jpg,1994-03-11,111,"Comedy,Drama",en,"Tim Robbins,Jennifer Jason Leigh,Paul Newman,Charles Durning,John Mahoney",Joel Coen,Ethan Coen,,,Thom Noble,Roger Deakins,,,Dennis Gassner,,
[Film4147],The Funeral,21612,/sHbJbr6BvVwRJhliiX1PKPERejO.jpg,1996-01-26,99,Crime,en,"Christopher Walken,Chris Penn,Annabella Sciorra,Isabella Rossellini,Vincent Gallo",Abel Ferrara,Mary Kane,Nicholas St. John,,"Bill Pankow,Mayin Lo,Jim Mol",Ken Kelsch,,Beth Curtis,Charles M. Lagola,Melinda Eshelman,Patricia Regan
[Film414],Delicatessen,892,/89yw7xrAhnhGCldvyssPjINJQRb.jpg,1991-04-17,99,"Comedy,Science Fiction,Fantasy",fr,"Dominique Pinon,Marie-Laure Dougnac,Jean-Claude Dreyfus,Karin Viard,Ticky Holgado","Jean-Pierre Jeunet,Marc Caro",Claudie Ossard,,,Hervé Schneid,Darius Khondji,Carlos D'Alessio,Miljen Kreka Kljaković,Marc Caro,Valérie Pozzo di Borgo,Hugo Quiroga
[Film4159],Apollo 13,568,/oYUZHYMwNKnE1ef4WE5Hw2a9OAY.jpg,1995-06-30,140,"Drama,History,Adventure",en,"Tom Hanks,Bill Paxton,Kevin Bacon,Gary Sinise,Ed Harris",Ron Howard,Brian Grazer,,,"Daniel P. Hanley,Mike Hill",Dean Cundey,James Horner,"David J. Bomba,Bruce Alan Miller",Michael Corenblith,Rita Ryack,"Larry Abbott,Hallie D'Amore,Michael Lorenz"
[Film415],Chasing Amy,2255,/eFhPqkNmRDfRHyQiUzUdoQjpwgh.jpg,1997-04-04,114,"Comedy,Drama,Romance",en,"Ben Affleck,Joey Lauren Adams,Jason Lee,Dwight Ewell,Jason Mewes",Kevin Smith,Scott Mosier,,,"Kevin Smith,Scott Mosier",David Klein,David Pirner,,Robert Holtzman,Christopher Del Coro,
[Film4169],The Pillow Book,26422,/gQlv9t0522IBEOctwJph92amVyG.jpg,1996-05-12,126,"Drama,Romance",en,"Vivian Wu,Yoshi Oida,Ken Ogata,Hideko Yoshida,Ewan McGregor",Peter Greenaway,Kees Kasander,"Peter Greenaway,Sei Shonagon",,"Peter Greenaway,Chris Wyatt",Sacha Vierny,Brian Eno,,"Andrée Putman,Wilbert Van Dorp,Kôichi Hamamura,Willemijn Loivers,Hiroto Oonogi,Noriyuki Tanaka","Dien van Straalen,Martin Margiela,Koji Tatsuno","Sara Meerman,Kyôko Toyokawa,Vivian Nowak,Seiji Arai,Cathy Folmer,Shoko Ishigaki,Noriko Sato"
[Film4171],6ixtynin9,33253,/151anAC8s7k0XR0yQxdTxjGzBhY.jpg,1999-11-19,118,"Comedy,Crime,Thriller",th,"Lalita Panyopas,Sirisin Siripornsmathikul,Prompop Lee,Tasanawalai Ongartittichai,Jaran 'See Tao' Petcharoen",Pen-Ek Ratanaruang,Pen-Ek Ratanaruang,Pen-Ek Ratanaruang,,Patamanadda Yukol,Chankit Chamnivikaipong,,Saksiri Chantarangsri,,,
[Film41801],The Beginning and the End,133757,/5ZGl2IsDPla49JbHznr9Ks8KJYD.jpg,1994-06-24,187,Drama,es,"Ernesto Laguardia,Julieta Egurrola,Blanca Guerra,Lucía Muñoz",Arturo Ripstein,"Alfredo Ripstein hijo,Arturo Ripstein,Michael Donnelly","Paz Alicia Garciadiego,Naguib Mahfouz",,Rafael Castanedo,,,"Marisa Pecanins,Macedonio Ramos",,,
[Film4185],Nightbreed,20481,/1ChluYH0BEvJo3gtYoFHnMZI660.jpg,1990-02-16,102,"Action,Fantasy,Horror",en,"Craig Sheffer,Anne Bobby,David Cronenberg,Charles Haid,Hugh Quarshie",Clive Barker,"Gabriella Martinelli,Mark Alan Miller",,Bruce Nyznik,"Mark Goldblatt,Richard Marden",Robin Vidgeon,Danny Elfman,Ricky Eyres,Steve Hardie,Ann Hollowood,
[Film4201],M. Butterfly,1413,/8NzP5uDtTS8u3LjtKeBVnHr4SNF.jpg,1993-09-09,101,"Romance,Drama",en,"Jeremy Irons,John Lone,Barbara Sukowa,Ian Richardson,Annabel Leventon",David Cronenberg,Gabriella Martinelli,,,Ronald Sanders,Peter Suschitzky,Howard Shore,"James McAteer,Alicia Keywan",Carol Spier,Denise Cronenberg,
[Film4202],Smoke,10149,/phvnN7OPEnlHoAZe8nsSqPDD8B0.jpg,1995-06-09,112,"Comedy,Drama",en,"Harvey Keitel,William Hurt,Stockard Channing,Harold Perrineau,Forest Whitaker","Wayne Wang,Paul Auster","Peter Newman,Hisami Kuroiwa,Kenzo Horikoshi,Greg Johnson",,,"Christopher Tellefsen,Maysie Hoy",Adam Holender,Rachel Portman,Jeffrey D. McDonald,Kalina Ivanov,,
[Film4203],Live Flesh,267,/7YPGYeamF6AuyxhKqbd5oNKKCCy.jpg,1997-10-10,103,"Drama,Thriller,Romance",es,"Liberto Rabal,Francesca Neri,Javier Bardem,Penélope Cruz,Ángela Molina",Pedro Almodóvar,"Esther García,Agustín Almodóvar",,Bernardo Menz,José Salcedo,Affonso Beato,Alberto Iglesias,,Antxón Gómez,José María de Cossío,
[Film4208],The Mission,45871,/h6caee9nexiPgidsuR7ltSnaZYG.jpg,1999-11-19,81,"Action,Crime,Drama",cn,"Anthony Wong,Francis Ng,Jackie Lui Chung-Yin,Roy Cheung,Lam Suet",Johnnie To,Johnnie To,Yau Nai-hoi,,Chan Chi Wai,Cheng Siu-keung,,Jerome Fung,,,
[Film4220],The Barber of Siberia,51300,/6sAm5HWkhjWo7xI0nZjeJTru6mP.jpg,1998-11-11,180,"Comedy,Drama,Romance,History",ru,"Julia Ormond,Oleg Menshikov,Aleksey Petrenko,Richard Harris,Vladimir Ilin",Nikita Mikhalkov,"António da Cunha Telles,Michel Seydoux,Leonid Vereshchagin","Rospo Pallenberg,Nikita Mikhalkov",,Enzo Meniconi,Pavel Lebeshev,,,"Jindřich Kočí,Vladimir Aronin,Martin Martinec,Vladimir Murzin,Ilya Amursky",,
[Film42416],Bad Movie,,,,,,,,,,,,,,,,,,
[Film4243],The Match Factory Girl,7974,/zHfabvr3RKEbNfksFBs2Cder91i.jpg,1990-01-12,69,"Drama,Comedy",fi,"Kati Outinen,Elina Salo,Esko Nikkari,Vesa Vierikko,Reijo Taipale",Aki Kaurismäki,"Aki Kaurismäki,Katinka Faragó,Klas Olofsson",,,Aki Kaurismäki,Timo Salminen,,Risto Karhula,,,
[Film428],Frankenhooker,27274,/s8Oubzkc2pPdOdj4D23ljZSKRbg.jpg,1990-06-01,85,"Comedy,Horror,Science Fiction",en,"James Lorinz,Patty Mullen,Joanne Ritchie,J.J. Clark,Helmar Augustus Cooper",Frank Henenlotter,Edgar Ievins,"Frank Henenlotter,Robert Martin",,Kevin Tent,Robert M. Baldwin,Joe Renzetti,"Pat Jacoby,Artemis Pizarro",Charles C. Bennett,,Dan Frye
[Film42922],Drömresan,449293,,1993-01-01,29,,en,,Eric M. Nilsson,,,,,,,,,,
[Film42923],Sista resan,713086,,1993-01-01,27,,sv,,Eric M. Nilsson,,,,,,,,,,
[Film4324],The Faculty,9276,/l0rz4vB0FfxraTd1mLGoaydSQd1.jpg,1998-12-25,104,"Horror,Science Fiction",en,"Elijah Wood,Josh Hartnett,Clea DuVall,Jordana Brewster,Shawn Hatosy",Robert Rodriguez,"Robert Rodriguez,Elizabeth Avellan,Tamara Smith",,Steve Boeddeker,Robert Rodriguez,Enrique Chediak,Marco Beltrami,Ed Vega,Cary White,Michael T. Boyd,"Ermahn Ospina,Don Malot"
[Film4327],Cry-Baby,9768,/h30ngtEdTrRXvJBH5XxrehRZxzW.jpg,1990-04-05,85,"Comedy,Music,Romance",en,"Johnny Depp,Amy Locane,Susan Tyrrell,Iggy Pop,Ricki Lake",John Waters,Rachel Talalay,John Waters,,Janice Hampton,David Insley,Patrick Williams,Dolores DeLuce,Vincent Peranio,Van Smith,
